,holiday,temp_K,temp_oC,temp_oF,rain_mm,snow_mm,cloud_cover_%,weather_main,weather_description,date_time,traffic_volume
39373,N/A,298.62,25.47,77.85,0.0,0.0,1,Clear,sky is clear,2018-08-11 21:00:00,3378
39374,N/A,296.37,23.22,73.8,0.0,0.0,40,Clouds,scattered clouds,2018-08-11 22:00:00,3167
39375,N/A,294.58,21.43,70.57,0.0,0.0,1,Mist,mist,2018-08-11 23:00:00,2511
39376,N/A,293.79,20.64,69.15,0.0,0.0,1,Mist,mist,2018-08-12 00:00:00,1406
39377,N/A,292.94,19.79,67.62,0.0,0.0,1,Mist,mist,2018-08-12 01:00:00,868
39378,N/A,292.43,19.28,66.7,0.0,0.0,1,Mist,mist,2018-08-12 02:00:00,678
39379,N/A,291.8,18.65,65.57,0.0,0.0,1,Mist,mist,2018-08-12 03:00:00,392
39380,N/A,291.58,18.43,65.17,0.0,0.0,1,Mist,mist,2018-08-12 04:00:00,365
39381,N/A,291.22,18.07,64.53,0.0,0.0,1,Mist,mist,2018-08-12 05:00:00,529
39382,N/A,291.16,18.01,64.42,0.0,0.0,1,Fog,fog,2018-08-12 06:00:00,984
39383,N/A,290.57,17.42,63.36,0.0,0.0,1,Mist,mist,2018-08-12 07:00:00,1196
39384,N/A,292.15,19.0,66.2,0.0,0.0,5,Mist,mist,2018-08-12 08:00:00,1850
39385,N/A,294.93,21.78,71.2,0.0,0.0,1,Mist,mist,2018-08-12 09:00:00,2713
39386,N/A,297.68,24.53,76.15,0.0,0.0,5,Clear,sky is clear,2018-08-12 10:00:00,3534
39387,N/A,299.44,26.29,79.32,0.0,0.0,1,Clear,sky is clear,2018-08-12 11:00:00,3856
39388,N/A,300.88,27.73,81.91,0.0,0.0,5,Clear,sky is clear,2018-08-12 12:00:00,4037
39389,N/A,301.86,28.71,83.68,0.0,0.0,5,Clear,sky is clear,2018-08-12 13:00:00,4522
39390,N/A,302.75,29.6,85.28,0.0,0.0,1,Clear,sky is clear,2018-08-12 14:00:00,4468
39391,N/A,303.15,30.0,86.0,0.0,0.0,1,Clear,sky is clear,2018-08-12 15:00:00,4351
39392,N/A,303.88,30.73,87.31,0.0,0.0,5,Clear,sky is clear,2018-08-12 16:00:00,4466
39393,N/A,303.88,30.73,87.31,0.0,0.0,5,Clear,sky is clear,2018-08-12 17:00:00,4313
39394,N/A,303.82,30.67,87.21,0.0,0.0,40,Clouds,scattered clouds,2018-08-12 18:00:00,4012
39395,N/A,302.58,29.43,84.97,0.0,0.0,5,Clear,sky is clear,2018-08-12 19:00:00,3658
39396,N/A,301.42,28.27,82.89,0.0,0.0,1,Clear,sky is clear,2018-08-12 20:00:00,3151
39397,N/A,299.36,26.21,79.18,0.0,0.0,1,Clear,sky is clear,2018-08-12 21:00:00,2708
39398,N/A,297.22,24.07,75.33,0.0,0.0,5,Clear,sky is clear,2018-08-12 22:00:00,1930
39399,N/A,296.35,23.2,73.76,0.0,0.0,1,Clear,sky is clear,2018-08-12 23:00:00,1282
39400,N/A,295.75,22.6,72.68,0.0,0.0,1,Clear,sky is clear,2018-08-13 00:00:00,651
39401,N/A,295.57,22.42,72.36,0.0,0.0,1,Clear,sky is clear,2018-08-13 01:00:00,434
39402,N/A,295.35,22.2,71.96,0.0,0.0,1,Clear,sky is clear,2018-08-13 02:00:00,355
39403,N/A,295.29,22.14,71.85,0.0,0.0,1,Clear,sky is clear,2018-08-13 03:00:00,348
39404,N/A,294.69,21.54,70.77,0.0,0.0,1,Clear,sky is clear,2018-08-13 04:00:00,924
39405,N/A,294.07,20.92,69.66,0.0,0.0,1,Clear,sky is clear,2018-08-13 05:00:00,3025
39406,N/A,293.93,20.78,69.4,0.0,0.0,1,Clear,sky is clear,2018-08-13 06:00:00,5546
39407,N/A,294.0,20.85,69.53,0.0,0.0,1,Clear,sky is clear,2018-08-13 07:00:00,6383
39408,N/A,294.62,21.47,70.65,0.0,0.0,1,Clear,sky is clear,2018-08-13 08:00:00,5642
39409,N/A,296.36,23.21,73.78,0.0,0.0,1,Clear,sky is clear,2018-08-13 09:00:00,4714
39410,N/A,298.43,25.28,77.5,0.0,0.0,1,Clear,sky is clear,2018-08-13 10:00:00,4216
39411,N/A,300.75,27.6,81.68,0.0,0.0,5,Clear,sky is clear,2018-08-13 11:00:00,4440
39412,N/A,302.15,29.0,84.2,0.0,0.0,1,Haze,haze,2018-08-13 12:00:00,4673
39413,N/A,303.95,30.8,87.44,0.0,0.0,1,Clear,sky is clear,2018-08-13 13:00:00,4494
39414,N/A,304.61,31.46,88.63,0.0,0.0,20,Clouds,few clouds,2018-08-13 14:00:00,4811
39415,N/A,305.02,31.87,89.37,0.0,0.0,1,Clear,sky is clear,2018-08-13 15:00:00,5245
39416,N/A,305.0,31.85,89.33,0.0,0.0,1,Clear,sky is clear,2018-08-13 16:00:00,6163
39417,N/A,305.08,31.93,89.47,0.0,0.0,20,Clouds,few clouds,2018-08-13 17:00:00,5603
39418,N/A,304.82,31.67,89.01,0.0,0.0,20,Clouds,few clouds,2018-08-13 18:00:00,4077
39419,N/A,303.88,30.73,87.31,0.0,0.0,5,Clear,sky is clear,2018-08-13 19:00:00,3247
39420,N/A,302.42,29.27,84.69,0.0,0.0,5,Clear,sky is clear,2018-08-13 20:00:00,2835
39421,N/A,299.8,26.65,79.97,0.0,0.0,5,Clear,sky is clear,2018-08-13 21:00:00,2615
39422,N/A,298.08,24.93,76.87,0.0,0.0,1,Clear,sky is clear,2018-08-13 22:00:00,1823
39423,N/A,297.51,24.36,75.85,0.0,0.0,1,Clear,sky is clear,2018-08-13 23:00:00,1117
39424,N/A,297.55,24.4,75.92,0.0,0.0,1,Clear,sky is clear,2018-08-14 00:00:00,571
39425,N/A,296.86,23.71,74.68,0.0,0.0,40,Clouds,scattered clouds,2018-08-14 01:00:00,394
39426,N/A,296.51,23.36,74.05,0.0,0.0,1,Clear,sky is clear,2018-08-14 02:00:00,284
39427,N/A,295.88,22.73,72.91,0.0,0.0,75,Clouds,broken clouds,2018-08-14 03:00:00,340
39428,N/A,295.68,22.53,72.55,0.0,0.0,20,Clouds,few clouds,2018-08-14 04:00:00,940
39429,N/A,295.15,22.0,71.6,0.0,0.0,40,Clouds,scattered clouds,2018-08-14 05:00:00,3184
39430,N/A,294.68,21.53,70.75,0.0,0.0,20,Mist,mist,2018-08-14 06:00:00,5702
39431,N/A,294.01,20.86,69.55,0.0,0.0,1,Mist,mist,2018-08-14 07:00:00,6573
39432,N/A,295.48,22.33,72.19,0.0,0.0,1,Clear,sky is clear,2018-08-14 08:00:00,5841
39433,N/A,297.48,24.33,75.79,0.0,0.0,75,Clouds,broken clouds,2018-08-14 09:00:00,4766
39434,N/A,298.79,25.64,78.15,0.0,0.0,75,Clouds,broken clouds,2018-08-14 10:00:00,4478
39435,N/A,299.95,26.8,80.24,0.0,0.0,75,Clouds,broken clouds,2018-08-14 11:00:00,4741
39436,N/A,301.29,28.14,82.65,0.0,0.0,90,Clouds,overcast clouds,2018-08-14 12:00:00,4996
39437,N/A,302.15,29.0,84.2,0.0,0.0,1,Clear,sky is clear,2018-08-14 13:00:00,4832
39438,N/A,302.65,29.5,85.1,0.0,0.0,75,Clouds,broken clouds,2018-08-14 14:00:00,4985
39439,N/A,303.5,30.35,86.63,0.0,0.0,75,Clouds,broken clouds,2018-08-14 15:00:00,5672
39440,N/A,303.35,30.2,86.36,0.0,0.0,75,Thunderstorm,thunderstorm,2018-08-14 16:00:00,6373
39441,N/A,302.23,29.08,84.34,0.0,0.0,40,Clouds,scattered clouds,2018-08-14 17:00:00,6014
39442,N/A,301.65,28.5,83.3,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-08-14 18:00:00,4525
39443,N/A,299.75,26.6,79.88,0.0,0.0,75,Haze,haze,2018-08-14 19:00:00,3423
39444,N/A,298.74,25.59,78.06,0.0,0.0,90,Clouds,overcast clouds,2018-08-14 20:00:00,3046
39445,N/A,297.75,24.6,76.28,0.0,0.0,75,Clouds,broken clouds,2018-08-14 21:00:00,2784
39446,N/A,296.42,23.27,73.89,0.0,0.0,1,Clear,sky is clear,2018-08-14 22:00:00,2287
39447,N/A,295.68,22.53,72.55,0.0,0.0,40,Clouds,scattered clouds,2018-08-14 23:00:00,2772
39448,N/A,295.15,22.0,71.6,0.0,0.0,75,Rain,light rain,2018-08-15 00:00:00,793
39449,N/A,294.79,21.64,70.95,0.0,0.0,1,Clear,sky is clear,2018-08-15 01:00:00,492
39450,N/A,293.79,20.64,69.15,0.0,0.0,75,Clouds,broken clouds,2018-08-15 02:00:00,335
39451,N/A,293.55,20.4,68.72,0.0,0.0,1,Clear,sky is clear,2018-08-15 03:00:00,403
39452,N/A,292.95,19.8,67.64,0.0,0.0,1,Clear,sky is clear,2018-08-15 04:00:00,948
39453,N/A,291.93,18.78,65.8,0.0,0.0,1,Clear,sky is clear,2018-08-15 05:00:00,3181
39454,N/A,291.44,18.29,64.92,0.0,0.0,1,Clear,sky is clear,2018-08-15 06:00:00,5767
39455,N/A,291.42,18.27,64.89,0.0,0.0,90,Mist,mist,2018-08-15 07:00:00,6561
39456,N/A,292.48,19.33,66.79,0.0,0.0,1,Clear,sky is clear,2018-08-15 08:00:00,5930
39457,N/A,293.94,20.79,69.42,0.0,0.0,75,Clouds,broken clouds,2018-08-15 09:00:00,4672
39458,N/A,295.95,22.8,73.04,0.0,0.0,1,Clear,sky is clear,2018-08-15 10:00:00,4638
39459,N/A,297.68,24.53,76.15,0.0,0.0,20,Clouds,few clouds,2018-08-15 11:00:00,4979
39460,N/A,299.61,26.46,79.63,0.0,0.0,1,Clear,sky is clear,2018-08-15 12:00:00,5016
39461,N/A,300.28,27.13,80.83,0.0,0.0,1,Clear,sky is clear,2018-08-15 13:00:00,4841
39462,N/A,300.93,27.78,82.0,0.0,0.0,40,Clouds,scattered clouds,2018-08-15 14:00:00,4968
39463,N/A,301.82,28.67,83.61,0.0,0.0,1,Clear,sky is clear,2018-08-15 15:00:00,5428
39464,N/A,302.0,28.85,83.93,0.0,0.0,40,Clouds,scattered clouds,2018-08-15 16:00:00,5541
39465,N/A,301.87,28.72,83.7,0.0,0.0,20,Clouds,few clouds,2018-08-15 17:00:00,5920
39466,N/A,301.88,28.73,83.71,0.0,0.0,40,Clouds,scattered clouds,2018-08-15 18:00:00,4545
39467,N/A,301.01,27.86,82.15,0.0,0.0,1,Clear,sky is clear,2018-08-15 19:00:00,3358
39468,N/A,299.88,26.73,80.11,0.0,0.0,20,Clouds,few clouds,2018-08-15 20:00:00,3133
39469,N/A,298.09,24.94,76.89,0.0,0.0,5,Clear,sky is clear,2018-08-15 21:00:00,2687
39470,N/A,296.29,23.14,73.65,0.0,0.0,1,Haze,haze,2018-08-15 22:00:00,1742
39471,N/A,295.22,22.07,71.73,0.0,0.0,1,Clear,sky is clear,2018-08-15 23:00:00,1051
39472,N/A,294.75,21.6,70.88,0.0,0.0,1,Clear,sky is clear,2018-08-16 00:00:00,652
39473,N/A,293.6,20.45,68.81,0.0,0.0,20,Clouds,few clouds,2018-08-16 01:00:00,399
39474,N/A,293.21,20.06,68.11,0.0,0.0,1,Clear,sky is clear,2018-08-16 02:00:00,300
39475,N/A,292.88,19.73,67.51,0.0,0.0,1,Clear,sky is clear,2018-08-16 03:00:00,412
39476,N/A,292.69,19.54,67.17,0.0,0.0,1,Clear,sky is clear,2018-08-16 04:00:00,977
39477,N/A,291.87,18.72,65.7,0.0,0.0,20,Clouds,few clouds,2018-08-16 05:00:00,3150
39478,N/A,291.88,18.73,65.71,0.0,0.0,1,Mist,mist,2018-08-16 06:00:00,5386
39479,N/A,291.55,18.4,65.12,0.0,0.0,1,Mist,mist,2018-08-16 07:00:00,6494
39480,N/A,292.55,19.4,66.92,0.0,0.0,40,Clouds,scattered clouds,2018-08-16 08:00:00,5847
39481,N/A,295.14,21.99,71.58,0.0,0.0,20,Clouds,few clouds,2018-08-16 09:00:00,4976
39482,N/A,297.64,24.49,76.08,0.0,0.0,20,Clouds,few clouds,2018-08-16 10:00:00,4466
39483,N/A,299.22,26.07,78.93,0.0,0.0,1,Clear,sky is clear,2018-08-16 11:00:00,4574
39484,N/A,300.79,27.64,81.75,0.0,0.0,1,Clear,sky is clear,2018-08-16 12:00:00,4961
39485,N/A,301.28,28.13,82.63,0.0,0.0,75,Clouds,broken clouds,2018-08-16 13:00:00,4785
39486,N/A,301.79,28.64,83.55,0.0,0.0,75,Clouds,broken clouds,2018-08-16 14:00:00,4927
39487,N/A,300.66,27.51,81.52,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-16 15:00:00,5729
39488,N/A,299.69,26.54,79.77,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-08-16 16:00:00,6272
39489,N/A,299.23,26.08,78.94,0.0,0.0,1,Rain,heavy intensity rain,2018-08-16 17:00:00,5928
39490,N/A,299.29,26.14,79.05,0.0,0.0,1,Rain,light rain,2018-08-16 18:00:00,4580
39491,N/A,299.28,26.13,79.03,0.0,0.0,75,Rain,light rain,2018-08-16 19:00:00,3725
39492,N/A,299.01,25.86,78.55,0.0,0.0,1,Clear,sky is clear,2018-08-16 20:00:00,3205
39493,N/A,296.61,23.46,74.23,0.0,0.0,75,Clouds,broken clouds,2018-08-16 21:00:00,3090
39494,N/A,296.29,23.14,73.65,0.0,0.0,75,Mist,mist,2018-08-16 22:00:00,2377
39495,N/A,294.99,21.84,71.31,0.0,0.0,1,Mist,mist,2018-08-16 23:00:00,1380
39496,N/A,293.93,20.78,69.4,0.0,0.0,1,Rain,light rain,2018-08-17 00:00:00,809
39497,N/A,292.78,19.63,67.33,0.0,0.0,1,Mist,mist,2018-08-17 01:00:00,449
39498,N/A,292.37,19.22,66.6,0.0,0.0,1,Haze,haze,2018-08-17 02:00:00,363
39499,N/A,292.07,18.92,66.06,0.0,0.0,20,Mist,mist,2018-08-17 03:00:00,408
39500,N/A,292.02,18.87,65.97,0.0,0.0,1,Mist,mist,2018-08-17 04:00:00,899
39501,N/A,291.55,18.4,65.12,0.0,0.0,1,Mist,mist,2018-08-17 05:00:00,2821
39502,N/A,291.07,17.92,64.26,0.0,0.0,20,Mist,mist,2018-08-17 06:00:00,5243
39503,N/A,290.57,17.42,63.36,0.0,0.0,20,Fog,fog,2018-08-17 07:00:00,5994
39504,N/A,291.28,18.13,64.63,0.0,0.0,40,Mist,mist,2018-08-17 08:00:00,5406
39505,N/A,294.2,21.05,69.89,0.0,0.0,20,Clouds,few clouds,2018-08-17 09:00:00,4719
39506,N/A,295.81,22.66,72.79,0.0,0.0,75,Clouds,broken clouds,2018-08-17 10:00:00,4510
39507,N/A,297.62,24.47,76.05,0.0,0.0,75,Clouds,broken clouds,2018-08-17 11:00:00,4948
39508,N/A,298.55,25.4,77.72,0.0,0.0,90,Clouds,overcast clouds,2018-08-17 12:00:00,5076
39509,N/A,299.51,26.36,79.45,0.0,0.0,90,Clouds,overcast clouds,2018-08-17 13:00:00,5027
39510,N/A,299.69,26.54,79.77,0.0,0.0,90,Clouds,overcast clouds,2018-08-17 14:00:00,5289
39511,N/A,300.35,27.2,80.96,0.0,0.0,75,Clouds,broken clouds,2018-08-17 15:00:00,5581
39512,N/A,300.95,27.8,82.04,0.0,0.0,1,Clear,sky is clear,2018-08-17 16:00:00,5734
39513,N/A,301.22,28.07,82.53,0.0,0.0,90,Clouds,overcast clouds,2018-08-17 17:00:00,5141
39514,N/A,301.36,28.21,82.78,0.0,0.0,1,Clear,sky is clear,2018-08-17 18:00:00,4536
39515,N/A,300.48,27.33,81.19,0.0,0.0,1,Clear,sky is clear,2018-08-17 19:00:00,3703
39516,N/A,299.29,26.14,79.05,0.0,0.0,1,Clear,sky is clear,2018-08-17 20:00:00,3279
39517,N/A,296.56,23.41,74.14,0.0,0.0,1,Clear,sky is clear,2018-08-17 21:00:00,3177
39518,N/A,294.23,21.08,69.94,0.0,0.0,40,Mist,mist,2018-08-17 22:00:00,2903
39519,N/A,292.79,19.64,67.35,0.0,0.0,1,Mist,mist,2018-08-17 23:00:00,2126
39520,N/A,292.22,19.07,66.33,0.0,0.0,1,Mist,mist,2018-08-18 00:00:00,1569
39521,N/A,291.65,18.5,65.3,0.0,0.0,1,Mist,mist,2018-08-18 01:00:00,806
39522,N/A,291.15,18.0,64.4,0.0,0.0,1,Haze,haze,2018-08-18 02:00:00,598
39523,N/A,290.43,17.28,63.1,0.0,0.0,1,Mist,mist,2018-08-18 03:00:00,448
39524,N/A,290.01,16.86,62.35,0.0,0.0,1,Mist,mist,2018-08-18 04:00:00,523
39525,N/A,289.89,16.74,62.13,0.0,0.0,90,Fog,fog,2018-08-18 05:00:00,940
39526,N/A,289.79,16.64,61.95,0.0,0.0,1,Fog,fog,2018-08-18 06:00:00,1648
39527,N/A,289.15,16.0,60.8,0.0,0.0,1,Mist,mist,2018-08-18 07:00:00,2229
39528,N/A,290.64,17.49,63.48,0.0,0.0,1,Mist,mist,2018-08-18 08:00:00,2987
39529,N/A,291.72,18.57,65.43,0.0,0.0,5,Mist,mist,2018-08-18 09:00:00,3922
39530,N/A,293.72,20.57,69.03,0.0,0.0,5,Haze,haze,2018-08-18 10:00:00,5146
39531,N/A,296.0,22.85,73.13,0.0,0.0,5,Clear,sky is clear,2018-08-18 11:00:00,4916
39532,N/A,298.34,25.19,77.34,0.0,0.0,1,Smoke,smoke,2018-08-18 12:00:00,4448
39533,N/A,300.14,26.99,80.58,0.0,0.0,75,Smoke,smoke,2018-08-18 13:00:00,4438
39534,N/A,300.81,27.66,81.79,0.0,0.0,1,Clear,sky is clear,2018-08-18 14:00:00,4710
39535,N/A,301.48,28.33,82.99,0.0,0.0,90,Haze,haze,2018-08-18 15:00:00,4893
39536,N/A,301.62,28.47,83.25,0.0,0.0,1,Clear,sky is clear,2018-08-18 16:00:00,4897
39537,N/A,301.37,28.22,82.8,0.0,0.0,1,Clear,sky is clear,2018-08-18 17:00:00,4664
39538,N/A,301.01,27.86,82.15,0.0,0.0,75,Clouds,broken clouds,2018-08-18 18:00:00,4157
39539,N/A,300.28,27.13,80.83,0.0,0.0,40,Clouds,scattered clouds,2018-08-18 19:00:00,3619
39540,N/A,298.69,25.54,77.97,0.0,0.0,75,Clouds,broken clouds,2018-08-18 20:00:00,3543
39541,N/A,296.35,23.2,73.76,0.0,0.0,75,Clouds,broken clouds,2018-08-18 21:00:00,3442
39542,N/A,294.87,21.72,71.1,0.0,0.0,5,Clear,sky is clear,2018-08-18 22:00:00,3128
39543,N/A,294.01,20.86,69.55,0.0,0.0,1,Clear,sky is clear,2018-08-18 23:00:00,2044
39544,N/A,293.35,20.2,68.36,0.0,0.0,1,Clear,sky is clear,2018-08-19 00:00:00,1346
39545,N/A,292.82,19.67,67.41,0.0,0.0,1,Clear,sky is clear,2018-08-19 01:00:00,997
39546,N/A,292.49,19.34,66.81,0.0,0.0,1,Clear,sky is clear,2018-08-19 02:00:00,726
39547,N/A,292.09,18.94,66.09,0.0,0.0,1,Clear,sky is clear,2018-08-19 03:00:00,386
39548,N/A,291.58,18.43,65.17,0.0,0.0,1,Clear,sky is clear,2018-08-19 04:00:00,388
39549,N/A,291.44,18.29,64.92,0.0,0.0,1,Mist,mist,2018-08-19 05:00:00,552
39550,N/A,291.22,18.07,64.53,0.0,0.0,1,Clear,sky is clear,2018-08-19 06:00:00,994
39551,N/A,291.08,17.93,64.27,0.0,0.0,1,Mist,mist,2018-08-19 07:00:00,1277
39552,N/A,292.0,18.85,65.93,0.0,0.0,1,Haze,haze,2018-08-19 08:00:00,1971
39553,N/A,293.61,20.46,68.83,0.0,0.0,1,Clear,sky is clear,2018-08-19 09:00:00,2895
39554,N/A,295.86,22.71,72.88,0.0,0.0,75,Clouds,broken clouds,2018-08-19 10:00:00,3766
39555,N/A,297.29,24.14,75.45,0.0,0.0,1,Clear,sky is clear,2018-08-19 11:00:00,4384
39556,N/A,299.41,26.26,79.27,0.0,0.0,90,Clouds,overcast clouds,2018-08-19 12:00:00,4624
39557,N/A,300.36,27.21,80.98,0.0,0.0,90,Clouds,overcast clouds,2018-08-19 13:00:00,4596
39558,N/A,300.95,27.8,82.04,0.0,0.0,90,Clouds,overcast clouds,2018-08-19 14:00:00,4742
39559,N/A,301.42,28.27,82.89,0.0,0.0,90,Clouds,overcast clouds,2018-08-19 15:00:00,4779
39560,N/A,301.68,28.53,83.35,0.0,0.0,90,Clouds,overcast clouds,2018-08-19 16:00:00,4989
39561,N/A,301.69,28.54,83.37,0.0,0.0,1,Clear,sky is clear,2018-08-19 17:00:00,4870
39562,N/A,301.02,27.87,82.17,0.0,0.0,40,Clouds,scattered clouds,2018-08-19 18:00:00,4287
39563,N/A,300.22,27.07,80.73,0.0,0.0,1,Clear,sky is clear,2018-08-19 19:00:00,3792
39564,N/A,299.02,25.87,78.57,0.0,0.0,1,Clear,sky is clear,2018-08-19 20:00:00,3213
39565,N/A,298.09,24.94,76.89,0.0,0.0,1,Clear,sky is clear,2018-08-19 21:00:00,2682
39566,N/A,297.42,24.27,75.69,0.0,0.0,1,Clear,sky is clear,2018-08-19 22:00:00,1973
39567,N/A,296.76,23.61,74.5,0.0,0.0,1,Rain,light rain,2018-08-19 23:00:00,2369
39568,N/A,296.22,23.07,73.53,0.0,0.0,1,Rain,light rain,2018-08-20 00:00:00,922
39569,N/A,295.62,22.47,72.45,0.0,0.0,1,Clear,sky is clear,2018-08-20 01:00:00,473
39570,N/A,294.82,21.67,71.01,0.0,0.0,75,Clouds,broken clouds,2018-08-20 02:00:00,346
39571,N/A,294.69,21.54,70.77,0.0,0.0,40,Clouds,scattered clouds,2018-08-20 03:00:00,369
39572,N/A,294.49,21.34,70.41,0.0,0.0,40,Clouds,scattered clouds,2018-08-20 04:00:00,941
39573,N/A,293.95,20.8,69.44,0.0,0.0,75,Haze,haze,2018-08-20 05:00:00,3005
39574,N/A,293.68,20.53,68.95,0.0,0.0,40,Mist,mist,2018-08-20 06:00:00,5352
39575,N/A,293.51,20.36,68.65,0.0,0.0,1,Mist,mist,2018-08-20 07:00:00,6077
39576,N/A,293.55,20.4,68.72,0.0,0.0,90,Rain,heavy intensity rain,2018-08-20 08:00:00,5349
39577,N/A,293.55,20.4,68.72,0.0,0.0,90,Rain,heavy intensity rain,2018-08-20 09:00:00,4777
39578,N/A,294.08,20.93,69.67,0.0,0.0,90,Thunderstorm,thunderstorm,2018-08-20 10:00:00,4375
39579,N/A,294.72,21.57,70.83,0.0,0.0,1,Haze,haze,2018-08-20 11:00:00,4532
39580,N/A,295.93,22.78,73.0,0.0,0.0,40,Mist,mist,2018-08-20 12:00:00,4842
39581,N/A,296.76,23.61,74.5,0.0,0.0,75,Clouds,broken clouds,2018-08-20 13:00:00,4690
39582,N/A,296.42,23.27,73.89,0.0,0.0,90,Rain,moderate rain,2018-08-20 14:00:00,5001
39583,N/A,296.93,23.78,74.8,0.0,0.0,1,Haze,haze,2018-08-20 15:00:00,5388
39584,N/A,297.01,23.86,74.95,0.0,0.0,1,Drizzle,light intensity drizzle,2018-08-20 16:00:00,6423
39585,N/A,297.54,24.39,75.9,0.0,0.0,40,Rain,light rain,2018-08-20 17:00:00,5848
39586,N/A,296.63,23.48,74.26,0.0,0.0,1,Rain,moderate rain,2018-08-20 18:00:00,4285
39587,N/A,295.57,22.42,72.36,0.0,0.0,90,Rain,light intensity shower rain,2018-08-20 19:00:00,3231
39588,N/A,294.03,20.88,69.58,0.0,0.0,40,Rain,light intensity shower rain,2018-08-20 20:00:00,2726
39589,N/A,293.03,19.88,67.78,0.0,0.0,75,Rain,heavy intensity rain,2018-08-20 21:00:00,2240
39590,N/A,292.36,19.21,66.58,0.0,0.0,90,Rain,light rain,2018-08-20 22:00:00,1617
39591,N/A,291.8,18.65,65.57,0.0,0.0,20,Mist,mist,2018-08-20 23:00:00,1005
39592,N/A,291.65,18.5,65.3,0.0,0.0,40,Clouds,scattered clouds,2018-08-21 00:00:00,659
39593,N/A,291.48,18.33,64.99,0.0,0.0,40,Mist,mist,2018-08-21 01:00:00,416
39594,N/A,290.437,17.29,63.12,0.0,0.0,88,Clouds,overcast clouds,2018-08-21 02:00:00,316
39595,N/A,291.16,18.01,64.42,0.0,0.0,90,Mist,mist,2018-08-21 03:00:00,336
39596,N/A,290.87,17.72,63.9,0.0,0.0,90,Mist,mist,2018-08-21 04:00:00,996
39597,N/A,291.01,17.86,64.15,0.0,0.0,90,Mist,mist,2018-08-21 05:00:00,3136
39598,N/A,290.72,17.57,63.63,0.0,0.0,90,Drizzle,light intensity drizzle,2018-08-21 06:00:00,5701
39599,N/A,290.51,17.36,63.25,0.0,0.0,90,Clouds,overcast clouds,2018-08-21 07:00:00,6837
39600,N/A,290.58,17.43,63.37,0.0,0.0,90,Clouds,overcast clouds,2018-08-21 08:00:00,6123
39601,N/A,290.95,17.8,64.04,0.0,0.0,90,Mist,mist,2018-08-21 09:00:00,5053
39602,N/A,291.6,18.45,65.21,0.0,0.0,40,Clouds,scattered clouds,2018-08-21 10:00:00,4540
39603,N/A,292.15,19.0,66.2,0.0,0.0,40,Mist,mist,2018-08-21 11:00:00,4652
39604,N/A,292.15,19.0,66.2,0.0,0.0,20,Clouds,few clouds,2018-08-21 12:00:00,4794
39605,N/A,292.44,19.29,66.72,0.0,0.0,75,Clouds,broken clouds,2018-08-21 13:00:00,4762
39606,N/A,293.74,20.59,69.06,0.0,0.0,40,Clouds,scattered clouds,2018-08-21 14:00:00,4994
39607,N/A,294.5,21.35,70.43,0.0,0.0,90,Haze,haze,2018-08-21 15:00:00,5660
39608,N/A,295.21,22.06,71.71,0.0,0.0,75,Clouds,broken clouds,2018-08-21 16:00:00,6229
39609,N/A,295.22,22.07,71.73,0.0,0.0,75,Clouds,broken clouds,2018-08-21 17:00:00,5875
39610,N/A,295.48,22.33,72.19,0.0,0.0,40,Clouds,scattered clouds,2018-08-21 18:00:00,4435
39611,N/A,295.22,22.07,71.73,0.0,0.0,20,Clouds,few clouds,2018-08-21 19:00:00,3410
39612,N/A,293.62,20.47,68.85,0.0,0.0,20,Clouds,few clouds,2018-08-21 20:00:00,3003
39613,N/A,291.16,18.01,64.42,0.0,0.0,5,Clear,sky is clear,2018-08-21 21:00:00,2504
39614,N/A,288.86,15.71,60.28,0.0,0.0,1,Clear,sky is clear,2018-08-21 22:00:00,1747
39615,N/A,288.02,14.87,58.77,0.0,0.0,1,Clear,sky is clear,2018-08-21 23:00:00,1117
39616,N/A,287.21,14.06,57.31,0.0,0.0,1,Clear,sky is clear,2018-08-22 00:00:00,635
39617,N/A,286.94,13.79,56.82,0.0,0.0,1,Mist,mist,2018-08-22 01:00:00,425
39618,N/A,287.02,13.87,56.97,0.0,0.0,1,Clear,sky is clear,2018-08-22 02:00:00,279
39619,N/A,286.42,13.27,55.89,0.0,0.0,1,Mist,mist,2018-08-22 03:00:00,393
39620,N/A,285.82,12.67,54.81,0.0,0.0,1,Mist,mist,2018-08-22 04:00:00,994
39621,N/A,287.15,14.0,57.2,0.0,0.0,1,Clear,sky is clear,2018-08-22 05:00:00,3163
39622,N/A,285.08,11.93,53.47,0.0,0.0,1,Mist,mist,2018-08-22 06:00:00,5766
39623,N/A,284.42,11.27,52.29,0.0,0.0,5,Fog,fog,2018-08-22 07:00:00,6589
39624,N/A,286.13,12.98,55.36,0.0,0.0,1,Clear,sky is clear,2018-08-22 08:00:00,6056
39625,N/A,288.41,15.26,59.47,0.0,0.0,1,Clear,sky is clear,2018-08-22 09:00:00,5116
39626,N/A,291.61,18.46,65.23,0.0,0.0,1,Clear,sky is clear,2018-08-22 10:00:00,4583
39627,N/A,294.68,21.53,70.75,0.0,0.0,1,Clear,sky is clear,2018-08-22 11:00:00,4734
